,0,y
3739,8583,
3740,18199,0.0
3741,16887,
3742,1112,
3743,22022,
3744,41137,0.0
3745,29772,0.0
3746,12178,0.0
3747,39259,
3748,36280,
3749,27483,0.0
3750,7103,
3751,40422,
3752,32055,
3753,28748,
3754,26729,
3755,35633,
3756,10440,
3757,37110,
3758,24326,
3759,21589,0.0
3760,5281,0.0
3761,27913,
3762,34943,
3763,34167,
3764,29821,
3765,27209,
3766,9730,
3767,29720,
3768,9505,
3769,2968,0.0
3770,13055,0.0
3771,1469,
3772,21727,
3773,8343,0.0
3774,14928,0.0
3775,3120,
3776,10296,
3777,28483,
3778,31409,
3779,706,0.0
3780,39634,0.0
3781,13144,
3782,3534,
3783,30404,
3784,15670,0.0
3785,28851,
3786,12949,
3787,5441,
3788,39566,0.0
3789,29448,
3790,4110,
3791,8587,
3792,21489,
3793,28755,
3794,23256,1.0
3795,25084,
3796,18696,
3797,37170,
3798,13576,
3799,23802,
3800,7965,
3801,33611,
3802,12195,0.0
3803,36962,0.0
3804,30479,
3805,22707,1.0
3806,19314,
3807,38461,
3808,26830,
3809,7821,0.0
3810,1561,
3811,14426,
3812,7043,
3813,11966,
3814,29706,1.0
3815,13520,
3816,11101,0.0
3817,8849,
3818,26092,
3819,17591,1.0
3820,37840,
3821,840,0.0
3822,12631,0.0
3823,25267,
3824,19351,
3825,11099,
3826,28246,
3827,37859,
3828,25414,
3829,25758,
3830,20201,0.0
3831,14200,0.0
3832,40423,
3833,4457,
3834,8484,
3835,32000,
3836,8842,
3837,1733,0.0
3838,10759,
3839,10352,
3840,7058,0.0
3841,8423,0.0
3842,39479,
3843,40953,0.0
3844,31403,0.0
3845,32275,
3846,8268,
3847,7749,
3848,13202,
3849,17914,
3850,17916,0.0
3851,34433,0.0
3852,6187,
3853,27347,
3854,13072,
3855,34421,
3856,37671,
3857,18074,0.0
3858,5409,0.0
3859,20094,
3860,19412,
3861,37904,
3862,27793,
3863,10211,0.0
3864,27005,
3865,34529,
3866,22159,
3867,40331,
3868,24507,
3869,33264,
3870,39715,
3871,27621,
3872,36981,
3873,24445,
3874,9990,
3875,13733,
3876,25041,1.0
3877,15530,0.0
3878,34465,
3879,13672,
3880,41147,
3881,20735,
3882,30270,
3883,33930,
3884,13116,0.0
3885,37251,0.0
3886,22161,
3887,22983,0.0
3888,32222,
3889,38867,
3890,18047,
3891,23630,
3892,14115,0.0
3893,3134,0.0
3894,18827,0.0
3895,10703,
3896,21679,
3897,9222,0.0
3898,611,0.0
3899,19919,
3900,888,
3901,27050,0.0
3902,41168,
3903,15891,0.0
3904,38858,
3905,32229,
3906,34979,
3907,30346,
3908,24176,
3909,3399,
3910,23966,
3911,1365,
3912,9653,0.0
3913,33592,
3914,25511,0.0
3915,13172,
3916,1635,
3917,36513,
3918,33471,0.0
3919,40077,
3920,20032,0.0
3921,35454,
3922,12792,0.0
3923,37627,
3924,4684,0.0
3925,9882,
3926,19024,0.0
3927,37895,
3928,22867,
3929,2108,
3930,37055,
3931,6557,
3932,30934,
3933,2873,
3934,760,0.0
3935,11224,
3936,15586,
3937,10838,
3938,21769,
3939,10724,
3940,40278,
3941,31953,
3942,33899,0.0
3943,38900,0.0
3944,7031,0.0
3945,25367,
3946,14778,
3947,40678,
3948,18453,
3949,22766,
3950,9196,
3951,20062,
3952,27965,
3953,32880,
3954,24401,0.0
3955,17433,
3956,22971,0.0
3957,5055,
3958,31609,
3959,2480,0.0
3960,2780,
3961,36040,
3962,26651,
3963,38473,
3964,24230,0.0
3965,32749,
3966,37287,
3967,20548,
3968,36109,
3969,20258,
3970,27492,
3971,20073,
3972,29227,
3973,19955,
3974,1768,
3975,543,
3976,17945,
3977,40492,
3978,3639,0.0
3979,21850,
3980,4545,
3981,1910,
3982,35592,0.0
3983,39057,
3984,26777,
3985,12565,0.0
3986,23377,
3987,10769,
3988,14587,
3989,31196,1.0
3990,32174,
3991,20403,
3992,16582,
3993,21990,
3994,5395,
3995,892,
3996,19484,
3997,33212,
3998,10419,0.0
3999,23159,0.0
4000,33049,
4001,20003,
4002,2954,
4003,1810,0.0
4004,32002,
4005,30238,
4006,23936,
4007,34678,
4008,2103,
4009,8153,0.0
4010,15645,
4011,26204,
4012,27910,
4013,1099,
4014,9664,
4015,20120,
4016,39797,
4017,4908,0.0
4018,999,0.0
4019,35682,
4020,21307,
4021,3143,0.0
4022,13578,
4023,6002,0.0
4024,16205,
4025,3197,
4026,19264,
4027,26167,
4028,4897,0.0
4029,39968,0.0
4030,19210,
4031,22630,
4032,17552,
4033,35636,
4034,24765,1.0
4035,11267,
4036,8560,
4037,23725,
4038,21046,0.0
4039,39482,
4040,322,
4041,12081,1.0
4042,37543,
4043,39343,
4044,29998,
4045,26938,0.0
4046,36975,
4047,39653,
4048,37457,
4049,23021,
4050,22540,0.0
4051,19889,
4052,32863,
4053,29210,
4054,35689,
4055,18889,
4056,30473,0.0
4057,30200,
4058,19943,0.0
4059,32676,
4060,36163,0.0
4061,25764,
4062,16927,
4063,16732,
4064,5501,
4065,17919,
4066,35769,
4067,22928,
4068,276,
4069,40731,
4070,25981,
4071,35919,
4072,36963,
4073,36931,
4074,19040,
4075,36744,0.0
4076,19795,
4077,5324,
4078,20763,
4079,26312,
4080,30972,
4081,38306,
4082,39703,
4083,22722,
4084,27410,
4085,25920,
4086,30006,
4087,17196,
4088,25607,0.0
4089,19086,
4090,4862,
4091,2124,
4092,10875,0.0
4093,13704,
4094,12561,
4095,9615,0.0
4096,33987,
4097,9495,
4098,3769,0.0
4099,38024,
4100,327,
4101,11647,
4102,33859,0.0
4103,26661,
4104,38083,
4105,29433,
4106,37624,
4107,27756,
4108,1821,
4109,31640,
4110,29373,0.0
4111,29363,
4112,768,
4113,33348,
4114,5586,
4115,17345,
4116,32796,
4117,18708,
4118,20232,0.0
4119,6108,
4120,4477,
4121,22180,
4122,34868,
4123,22050,
4124,6273,
4125,2521,
4126,37587,
4127,2387,
4128,30094,
4129,38892,
4130,27574,0.0
4131,29264,
4132,10586,0.0
4133,7782,
4134,11300,
4135,35485,
4136,22538,0.0
4137,6522,
4138,20846,0.0
4139,14736,
4140,34470,
4141,21306,0.0
4142,19009,0.0
4143,2771,
4144,7697,
4145,27743,
4146,33290,0.0
4147,26292,
4148,24951,
4149,15743,
4150,27648,
4151,11902,
4152,35983,
4153,4511,
4154,4352,
4155,22350,
4156,27844,0.0
4157,14833,
4158,21164,
4159,25633,
4160,36779,
4161,17881,
4162,5246,0.0
4163,5080,
4164,33301,
4165,12997,
4166,22581,
4167,3217,0.0
4168,13384,
4169,10192,
4170,25692,
4171,3985,
4172,16418,
4173,6295,
4174,21097,
4175,22373,
4176,5433,0.0
4177,38019,
4178,32468,
4179,7738,
4180,5459,
4181,12005,0.0
4182,27947,
4183,31688,
4184,30960,
4185,28965,
4186,881,
4187,28611,1.0
4188,29028,
4189,23279,
4190,13632,
4191,7630,
4192,4355,
4193,35861,
4194,20832,
4195,33974,0.0
4196,29632,
4197,15207,0.0
4198,40390,
4199,1244,
4200,6201,1.0
4201,28643,
4202,4486,
4203,18152,
4204,1322,
4205,10386,
4206,23764,
4207,35781,
4208,21150,0.0
4209,18133,
4210,10810,0.0
4211,20845,
4212,24661,0.0
4213,3100,0.0
4214,40545,0.0
4215,8718,
4216,11917,
4217,24544,0.0
4218,40771,
4219,4808,
4220,28980,
4221,4518,0.0
4222,28491,
4223,9549,
4224,27515,
4225,28156,
4226,32379,
4227,35404,
4228,23671,
4229,10087,0.0
4230,8674,
4231,25147,
4232,34522,
4233,40670,
4234,21670,
4235,21160,
4236,40667,
4237,4935,
4238,4591,
4239,5527,
4240,23013,
4241,28742,
4242,37902,
4243,37201,
4244,30759,0.0
4245,6392,
4246,25682,
4247,23888,
4248,19449,0.0
4249,23644,
4250,430,0.0
4251,896,
4252,37410,
4253,1919,0.0
4254,25261,
4255,23933,
4256,12140,0.0
4257,21076,0.0
4258,33218,
4259,38770,
4260,16096,
4261,40214,
4262,37007,
4263,20013,
4264,12909,
4265,19307,0.0
4266,359,0.0
4267,2827,
4268,2423,
4269,6430,0.0
4270,28661,
4271,7995,
4272,34667,0.0
4273,30715,
4274,3158,
4275,1229,
4276,32033,
4277,19547,
4278,14078,
4279,27905,
4280,16809,1.0
4281,655,0.0
4282,33113,
4283,23790,1.0
4284,12788,
4285,5956,0.0
4286,32649,0.0
4287,18316,
4288,21334,
4289,29355,
4290,24845,
4291,3274,
4292,3562,
4293,30504,
4294,38041,
4295,40343,
4296,30132,
4297,25550,
4298,26174,
4299,4691,
4300,3843,
4301,34558,
4302,39564,
4303,22789,
4304,34598,
4305,13698,
4306,34150,
4307,2703,
4308,8732,
4309,17678,0.0
4310,20354,0.0
4311,4593,
4312,23051,
4313,20150,
4314,37796,
4315,5615,
4316,14680,
4317,17807,
4318,21779,
4319,72,
4320,9909,0.0
4321,13618,0.0
4322,17301,
4323,1576,
4324,9291,
4325,35559,
4326,39826,0.0
4327,24553,
4328,20651,
4329,37262,0.0
4330,9433,
4331,23688,
4332,12456,
4333,5829,
4334,33906,
4335,32175,
4336,2320,0.0
4337,4696,0.0
4338,32673,
4339,22328,
4340,16454,
4341,38945,
4342,31836,0.0
4343,31246,
4344,15442,
4345,38598,
4346,34051,0.0
4347,28615,0.0
4348,39160,
4349,14943,
4350,24584,
4351,6219,
4352,15123,0.0
4353,39961,
4354,7483,
4355,25079,0.0
4356,21729,0.0
4357,19901,0.0
4358,21936,
4359,27164,
4360,15596,
4361,7679,
4362,6338,
4363,13463,
4364,16609,
4365,16430,
4366,31213,0.0
4367,12308,
4368,34476,0.0
4369,20048,
4370,0,
4371,17440,
4372,27744,
4373,8469,0.0
4374,5724,0.0
4375,39299,0.0
4376,13977,0.0
4377,26293,
4378,20292,
4379,23253,
4380,21223,
4381,29491,
4382,17151,
4383,565,
4384,14718,
4385,4484,0.0
4386,27895,
4387,4485,
4388,17114,
4389,25312,0.0
4390,8597,
4391,3956,
4392,14148,
4393,22613,
4394,3780,
4395,5284,
4396,34757,
4397,9523,
4398,8742,
4399,14990,0.0
4400,18615,
4401,1420,
4402,31444,
4403,27559,
4404,9822,
4405,24953,
4406,32195,0.0
4407,30131,
4408,2684,
4409,11126,
4410,36684,
4411,23084,
4412,27007,
4413,7878,
4414,16297,
4415,4786,
4416,1622,
4417,12584,
4418,10535,
4419,19681,
4420,1392,
4421,3429,
4422,5115,
4423,32372,0.0
4424,608,
4425,12431,
4426,25103,
4427,1539,
4428,17567,0.0
4429,7966,
4430,33731,0.0
4431,22301,
4432,33861,
4433,33605,1.0
4434,34408,
4435,20399,
4436,19666,
4437,23624,0.0
4438,14683,
4439,40539,0.0
4440,6953,
4441,19598,0.0
4442,9216,
4443,38685,
4444,29825,
4445,3640,
4446,32216,
4447,2316,
4448,27372,
4449,8554,
4450,28877,
4451,18073,
4452,28043,
4453,38811,
4454,30644,0.0
4455,13200,
4456,30159,
4457,15931,0.0
4458,14893,
4459,31762,
4460,27278,0.0
4461,35768,
4462,31785,0.0
4463,26429,
4464,31652,
4465,23371,
4466,19898,
4467,798,
4468,6996,
4469,11665,0.0
4470,30303,
4471,9767,
4472,30294,0.0
4473,2176,
4474,17442,0.0
4475,6975,
4476,37354,
4477,2501,1.0
4478,20019,
4479,22806,
4480,13138,
4481,37213,
4482,17127,
4483,36998,
4484,36038,0.0
4485,30021,0.0
4486,27735,0.0
4487,22110,
4488,29340,1.0
4489,28398,
4490,36590,
4491,15628,
4492,18343,
4493,11755,0.0
4494,2666,
4495,8421,
4496,2442,
4497,20004,
4498,15800,
4499,37355,
4500,18730,
4501,23691,0.0
4502,8663,
4503,4092,
4504,20739,
4505,15683,0.0
4506,11387,
4507,23497,
4508,8983,0.0
4509,20589,
4510,22095,
4511,29220,0.0
4512,28194,1.0
4513,11495,
4514,11967,
4515,6472,0.0
4516,29077,
4517,39571,0.0
4518,6290,1.0
4519,13842,
4520,38292,
4521,28149,
4522,28646,
4523,39518,
4524,15057,
4525,8778,
4526,1318,
4527,23626,
4528,28421,
4529,18545,0.0
4530,24352,
4531,9103,
4532,1801,
4533,24061,
4534,14858,
4535,19099,
4536,29225,
4537,31022,
4538,8092,
4539,18051,
4540,21204,
4541,39849,
4542,3934,0.0
4543,22689,
4544,17575,0.0
4545,40060,1.0
4546,18273,
4547,33959,
4548,14172,1.0
4549,38467,
4550,12497,
4551,211,
4552,26739,
4553,24558,0.0
4554,819,
4555,23816,0.0
4556,29310,
4557,18423,
4558,9228,
4559,37852,
4560,11903,
4561,1989,
4562,37658,
4563,34183,
4564,18762,
4565,2032,
4566,17610,
4567,1140,0.0
4568,6183,
4569,15478,
4570,6266,
4571,12392,
4572,14428,
4573,1545,0.0
4574,9492,
4575,17055,
4576,40109,0.0
4577,8150,
4578,21759,
4579,3749,
4580,2845,0.0
4581,34454,0.0
4582,21915,
4583,37923,0.0
4584,25320,
4585,33183,
4586,15496,0.0
4587,15901,
4588,39782,
4589,33330,
4590,22680,0.0
4591,13631,1.0
4592,32641,
4593,24310,0.0
4594,16569,
4595,39162,
4596,2654,
4597,12738,
4598,25975,
4599,9982,0.0
4600,29866,
4601,31142,0.0
4602,20063,0.0
4603,18442,
4604,29273,
4605,31757,
4606,16871,
4607,36255,0.0
4608,14798,
4609,36831,
4610,24180,0.0
4611,19977,
4612,1421,
4613,9557,
4614,19163,0.0
4615,30880,0.0
4616,19453,
4617,40705,
4618,26301,
4619,17922,
4620,14877,0.0
4621,30624,
4622,35566,
4623,39692,
4624,38559,
4625,25696,
4626,18570,0.0
4627,35385,
4628,21270,0.0
4629,17660,0.0
4630,11762,
4631,33466,
4632,27038,
4633,12045,
4634,14451,0.0
4635,18507,
4636,11326,
4637,35740,0.0
4638,3537,
4639,36737,
4640,22512,
4641,32654,0.0
4642,24273,0.0
4643,16669,0.0
4644,13926,
4645,33996,
4646,38797,
4647,23269,0.0
4648,30689,0.0
4649,17513,
4650,7863,
4651,30213,0.0
4652,34800,
4653,15802,
4654,28503,0.0
4655,36519,
4656,39377,1.0
4657,27626,
4658,39550,
4659,15172,
4660,39274,0.0
4661,11384,
4662,25238,
4663,1397,0.0
4664,14862,
4665,8866,
4666,38914,
4667,6931,0.0
4668,39328,0.0
4669,59,
4670,1752,
4671,41081,
4672,35945,
4673,15582,
4674,12578,
4675,33031,
4676,14765,
4677,30980,
4678,8102,
4679,4433,
4680,33561,0.0
4681,27022,
4682,29178,0.0
4683,12812,
4684,24226,0.0
4685,39958,
4686,20468,0.0
4687,11254,
4688,32003,
4689,35092,
4690,13875,
4691,19281,0.0
4692,38296,0.0
4693,7832,0.0
4694,33998,
4695,41052,
4696,41144,0.0
4697,23759,
4698,6786,0.0
4699,6622,
4700,36459,
4701,32462,0.0
4702,32364,
4703,2892,
4704,11354,
4705,10657,
4706,15447,
4707,29456,
4708,38001,0.0
4709,1732,
4710,33225,0.0
4711,25479,
4712,3802,0.0
4713,13386,0.0
4714,23797,
4715,10537,
4716,13529,
4717,29290,
4718,5187,
4719,13693,0.0
4720,17827,
4721,33324,0.0
4722,26138,0.0
4723,25122,
4724,23045,
4725,23741,0.0
4726,33914,
4727,11329,0.0
4728,25057,
4729,12128,0.0
4730,26219,
4731,33467,
4732,35325,
4733,35064,
4734,20616,0.0
4735,16070,
4736,18791,0.0
4737,11425,
4738,184,0.0
4739,36892,
4740,28091,
4741,10154,
4742,31447,0.0
4743,30523,
4744,39750,
4745,6511,
4746,11931,0.0
4747,38451,
4748,4746,
4749,35158,
4750,31026,
4751,38697,
4752,16465,
4753,18429,0.0
4754,27173,
4755,21236,
4756,28645,0.0
4757,40117,0.0
4758,13266,0.0
4759,25798,0.0
4760,30033,
4761,25687,
4762,10109,
4763,13623,
4764,15827,
4765,8034,
4766,2748,
4767,2100,
4768,38522,
4769,1734,
4770,14470,
4771,39878,
4772,30911,0.0
4773,27794,
4774,24228,
4775,26599,
4776,23270,
4777,28081,0.0
4778,14511,0.0
4779,16207,
4780,5137,
4781,34106,
4782,28402,
4783,28811,0.0
4784,31906,
4785,32947,
4786,36321,0.0
4787,11201,
4788,14787,
4789,12159,
4790,35536,0.0
4791,12112,
4792,36745,
4793,8338,
4794,35953,0.0
4795,21239,0.0
4796,21655,0.0
4797,33490,
4798,40736,
4799,2105,
4800,24164,
4801,12329,
4802,9212,
4803,11262,
4804,30064,
4805,19565,
4806,25900,
4807,1949,0.0
4808,38163,1.0
4809,30371,1.0
4810,37573,
4811,30866,0.0
4812,13646,
4813,2840,
4814,37620,0.0
4815,40418,0.0
4816,33833,
4817,23404,0.0
4818,11819,
4819,4045,
4820,13804,
4821,386,
4822,14750,
4823,13681,1.0
4824,4156,
4825,36093,0.0
4826,31170,0.0
4827,39828,
4828,1833,
4829,28988,
4830,29856,
4831,36485,
4832,12865,0.0
4833,5057,
4834,14363,
4835,23246,0.0
4836,8757,
4837,14910,
4838,11419,
4839,12336,
4840,9762,
4841,19518,
4842,40009,
4843,29943,
4844,4738,
4845,25059,0.0
4846,14668,
4847,4472,
4848,11027,
4849,30901,0.0
4850,27740,
4851,1064,
4852,1208,
4853,2080,
4854,4926,
4855,6921,
4856,31469,
4857,19156,0.0
4858,32067,
4859,7662,
4860,33610,
4861,7167,
4862,3387,0.0
4863,10080,
4864,21072,0.0
4865,13542,
4866,2390,
4867,13429,
4868,31102,
4869,5480,
4870,2946,
4871,36435,0.0
4872,18246,0.0
4873,31665,0.0
4874,23681,
4875,5337,
4876,15840,0.0
4877,96,
4878,31331,
4879,15366,
4880,8139,
4881,24899,
4882,30891,
4883,9574,
4884,32421,
4885,1697,
4886,16113,
4887,19745,
4888,26053,
4889,4719,
4890,16462,
4891,12365,
4892,32059,0.0
4893,25181,
4894,26479,
4895,37186,
4896,32717,
4897,298,1.0
4898,10231,0.0
4899,4266,0.0
4900,20508,
4901,7013,
4902,19187,
4903,32549,
4904,10943,0.0
4905,18461,
4906,37499,
4907,4651,
4908,7922,1.0
4909,16203,
4910,37065,
4911,30455,0.0
4912,22043,
4913,38109,
4914,3012,
4915,38108,
4916,6764,
4917,9131,
4918,31284,
4919,26459,0.0
4920,16570,
4921,16446,0.0
4922,3684,
4923,7484,
4924,8269,
4925,28478,
4926,32990,1.0
4927,25594,
4928,24258,
4929,2667,1.0
4930,9908,
4931,2350,
4932,17555,
4933,3298,
4934,6025,
4935,3418,0.0
4936,32399,0.0
4937,31917,
4938,21465,
4939,10627,
4940,18587,0.0
4941,23939,
4942,19722,0.0
4943,31478,
4944,15776,
4945,10382,
4946,21658,0.0
4947,31706,0.0
4948,17890,
4949,29638,0.0
4950,40766,
4951,6725,
4952,895,
4953,39460,
4954,8740,
4955,22067,0.0
4956,34377,
4957,36106,
4958,26439,
4959,22933,
4960,5582,
4961,28203,
4962,1695,0.0
4963,28466,
4964,25420,
4965,25918,
4966,26003,
4967,24536,
4968,13249,
4969,22156,
4970,9252,
4971,5172,
4972,35690,
4973,19602,
4974,15234,
4975,32228,
4976,21585,0.0
4977,6719,
4978,6525,
4979,26878,
4980,3877,
4981,1886,
4982,30936,
4983,20760,
4984,1344,1.0
4985,7056,
4986,2348,
4987,1256,
4988,11385,
4989,40502,0.0
4990,13541,
4991,10612,
4992,20422,0.0
4993,33107,
4994,10880,
4995,22014,
4996,3530,
4997,6034,
4998,5845,
4999,24529,
5000,22777,1.0
5001,658,
5002,5178,0.0
5003,6341,
5004,13259,
5005,12866,
5006,27657,
5007,32574,0.0
5008,32603,
5009,3116,
5010,14622,
5011,28814,
5012,13239,
5013,3170,
5014,8191,
5015,19318,
5016,30527,
5017,38056,
5018,26697,
5019,5390,
5020,37557,0.0
5021,7052,
5022,31708,
5023,30221,
5024,30682,
5025,34821,
5026,32748,
5027,4692,
5028,4778,
5029,24835,
5030,18923,
5031,21279,
5032,33571,0.0
5033,36335,
5034,21363,
5035,14375,0.0
5036,4399,
5037,35342,
5038,14089,
5039,1930,0.0
5040,7047,
5041,5430,
5042,37073,
5043,2786,0.0
5044,28894,0.0
5045,34046,1.0
5046,24481,
5047,40284,
5048,37030,
5049,15553,
5050,6906,0.0
5051,12757,
5052,13769,
5053,6859,
5054,32191,
5055,22197,0.0
5056,35986,
5057,30639,0.0
5058,37437,
5059,10779,
5060,4654,
5061,11164,
5062,24417,0.0
5063,17956,
5064,38064,
5065,20982,
5066,18106,0.0
5067,35446,
5068,22340,
5069,12545,0.0
5070,34318,
5071,15203,
5072,9860,
5073,21487,
5074,33238,
5075,17560,
5076,4212,0.0
5077,4366,
5078,15192,1.0
5079,38476,
5080,28228,0.0
5081,5168,0.0
5082,26635,0.0
5083,16813,
5084,23609,0.0
5085,33621,
5086,34749,0.0
5087,4368,
5088,40854,0.0
5089,17830,
5090,34606,0.0
5091,15118,0.0
5092,13258,
5093,16438,
5094,33246,
5095,39966,
5096,37126,0.0
5097,1374,
5098,29417,
5099,16260,
5100,13142,
5101,16377,
5102,10682,
5103,33672,
5104,926,
5105,4437,
5106,32125,
5107,15465,
5108,10169,
5109,8379,
5110,23548,
5111,25973,0.0
5112,37606,
5113,39356,
5114,36432,0.0
5115,33135,0.0
5116,31923,
5117,39201,
5118,15078,
5119,35532,
5120,35564,
5121,31155,0.0
5122,34291,
5123,22763,
5124,8790,
5125,20645,
5126,13027,
5127,23999,
5128,31324,
5129,11061,
5130,10164,0.0
5131,34639,
5132,5826,0.0
5133,18430,
5134,32609,
5135,14911,
5136,11712,0.0
5137,9474,0.0
5138,14279,
5139,21083,
5140,10993,1.0
5141,39246,
5142,5963,
5143,35288,
5144,12690,
5145,33892,
5146,9106,
5147,21305,
5148,2412,
5149,5507,
5150,8576,
5151,20398,0.0
5152,9241,
5153,21579,
5154,23357,
5155,24891,
5156,27461,
5157,28665,
5158,21267,
5159,20580,
5160,5136,
5161,13217,
5162,23174,
5163,40558,
5164,28438,
5165,28009,
5166,33169,
5167,17078,1.0
5168,6399,0.0
5169,31219,
5170,11551,
5171,21170,
5172,11948,0.0
5173,10941,
5174,15312,
5175,24876,
5176,28608,
5177,16060,
5178,15319,0.0
5179,31885,
5180,37199,
5181,38003,0.0
5182,2661,
5183,5715,
5184,32402,
5185,26493,
5186,4208,
5187,31099,0.0
5188,19979,
5189,27414,
5190,40888,
5191,12841,
5192,15794,
5193,858,
5194,2224,
5195,41087,
5196,31029,
5197,1663,
5198,39742,
5199,11724,
5200,32773,0.0
5201,993,
5202,16170,
5203,15449,
5204,4947,
5205,39743,
5206,15417,
5207,29040,
5208,459,
5209,3273,0.0
5210,3744,
5211,19303,
5212,10912,0.0
5213,6824,
5214,30228,
5215,28368,
5216,17423,
5217,14758,0.0
5218,2268,
5219,1075,0.0
5220,40680,
5221,38405,
5222,22034,
5223,4647,0.0
5224,14060,
5225,1706,
5226,6596,
5227,3335,
5228,16423,
5229,5307,
5230,2915,
5231,28178,
5232,18854,0.0
5233,33979,
5234,31535,
5235,22834,
5236,17004,
5237,19115,
5238,19108,
5239,23413,
5240,28493,0.0
5241,11905,
5242,1329,
5243,41,
5244,8390,
5245,3314,
5246,7066,1.0
5247,2226,
5248,21821,
5249,7960,
5250,7883,
5251,11357,
5252,30957,
5253,14003,
5254,37343,
5255,7742,
5256,22835,
5257,2828,
5258,19786,
5259,12538,0.0
5260,31437,
5261,9267,
5262,528,
5263,22733,
5264,33080,
5265,5667,
5266,1303,0.0
5267,21521,
5268,23048,
5269,1273,
5270,15678,
5271,5407,
5272,37235,0.0
5273,7606,0.0
5274,11987,0.0
5275,19942,
5276,25667,
5277,32529,
5278,21014,
5279,35210,
5280,14588,
5281,20208,0.0
5282,9097,0.0
5283,28070,
5284,23679,0.0
5285,16901,
5286,29288,0.0
5287,36982,
5288,40623,
5289,24936,0.0
5290,25757,0.0
5291,9139,
5292,629,0.0
5293,29371,
5294,5693,
5295,18515,0.0
5296,28884,
5297,10043,0.0
5298,15867,0.0
5299,3794,
5300,17086,
5301,10182,0.0
5302,2999,
5303,40446,0.0
5304,26838,
5305,24805,
5306,2295,
5307,22126,0.0
5308,4871,
5309,20196,
5310,38855,0.0
5311,37486,
5312,32518,
5313,6608,
5314,10483,
5315,5791,
5316,40336,0.0
5317,8669,
5318,15760,0.0
5319,36073,
5320,8327,
5321,35888,
5322,22828,
5323,3564,
5324,14534,1.0
5325,9795,
5326,32171,
5327,15707,
5328,12632,
5329,9333,
5330,11770,0.0
5331,9836,
5332,699,0.0
5333,35825,
5334,8798,0.0
5335,33854,
5336,29098,0.0
5337,38673,0.0
5338,14972,
5339,7169,
5340,19365,
5341,27815,
5342,12182,0.0
5343,35760,
5344,6816,
5345,40146,
5346,21566,1.0
5347,12352,0.0
5348,23909,
5349,21812,
5350,4253,0.0
5351,27820,
5352,35399,0.0
5353,39679,
5354,39586,0.0
5355,39434,
5356,37422,
5357,35309,
5358,10431,0.0
5359,24028,
5360,31801,
5361,39449,
5362,33614,0.0
5363,25239,
5364,24857,
5365,27886,
5366,11535,
5367,529,
5368,32608,
5369,16916,
5370,2888,
5371,21788,0.0
5372,2745,
5373,18156,0.0
5374,11955,
5375,13975,
5376,9919,
5377,26685,
5378,22890,
5379,4469,
5380,16352,0.0
5381,41045,
5382,23439,0.0
5383,15869,
5384,12981,
5385,31722,
5386,33486,0.0
5387,23314,0.0
5388,39102,0.0
5389,3372,
5390,32832,0.0
5391,25466,
5392,22183,
5393,2131,1.0
5394,31691,0.0
5395,9735,0.0
5396,18230,
5397,23905,
5398,29464,
5399,20864,
5400,22788,
5401,6872,
5402,11658,
5403,14905,
5404,25417,
5405,39122,0.0
5406,36567,
5407,9938,0.0
5408,10451,0.0
5409,3020,0.0
5410,19456,1.0
5411,33967,
5412,40927,
5413,27427,
5414,33363,
5415,22071,
5416,10150,
5417,31974,
5418,24217,
5419,39375,
5420,7315,
5421,37089,
5422,107,
5423,3409,
5424,8307,0.0
5425,21017,0.0
5426,13387,
5427,16513,0.0
5428,28195,
5429,12337,
5430,14785,0.0
5431,25597,0.0
5432,3180,
5433,6055,0.0
5434,26061,
5435,8264,0.0
5436,15208,
5437,22255,0.0
5438,15913,
5439,3059,
5440,27914,0.0
5441,43,0.0
5442,9687,
5443,39989,
5444,11070,
5445,24144,
5446,39544,0.0
5447,20485,
5448,4919,
5449,25331,
5450,1434,0.0
5451,18387,
5452,20893,
5453,34007,
5454,18203,
5455,14177,
5456,19941,
5457,9842,
5458,41121,
5459,7015,0.0
5460,13226,0.0
5461,11324,0.0
5462,33578,
5463,17249,
5464,35249,
5465,4347,0.0
5466,6959,
5467,36497,
5468,21132,
5469,22948,
5470,29558,
5471,34405,0.0
5472,30613,
5473,604,
5474,3696,
5475,29564,
5476,14540,
5477,29774,
5478,22821,
5479,21682,0.0
5480,11529,0.0
5481,636,0.0
5482,32300,0.0
5483,1868,0.0
5484,13473,
5485,3057,0.0
5486,3202,
5487,27333,1.0
5488,20929,
5489,23336,
5490,27552,1.0
5491,23733,
5492,17374,
5493,14538,0.0
5494,33150,
5495,39831,
5496,38283,
5497,15541,
5498,551,0.0
5499,15135,
5500,11132,
5501,26160,0.0
5502,11109,0.0
5503,32423,
5504,21605,
5505,12904,
5506,38818,
5507,19492,0.0
5508,21683,
5509,25152,
5510,18491,
5511,23673,
5512,9066,0.0
5513,28777,
5514,39570,
5515,7202,
5516,38185,0.0
5517,11978,
5518,7637,
5519,27973,
5520,36146,0.0
5521,24669,
5522,15043,0.0
5523,25813,0.0
5524,15846,
5525,21235,
5526,8530,
5527,16531,0.0
5528,17299,1.0
5529,22994,1.0
5530,24738,
5531,30822,0.0
5532,24150,0.0
5533,25847,
5534,15848,
5535,30987,0.0
5536,10189,0.0
5537,18377,
5538,10550,
5539,11082,
5540,37484,
5541,17313,0.0
5542,6134,0.0
5543,26361,
5544,13453,
5545,2802,
5546,22409,
5547,1106,
